Text,nb_tokens,anger,anticipation,disgust,fear,joy,sadness,surprise,trust
compare pn budgtet finance minister started presenting budget main point budget gdp growth real term next year never actually achieved reduction government deficit never actually achieved incentive promote job creation minimum wage earner offered financial assistance join training course scrappage scheme announced reduce number old car new tax excise duty fuel rise c per litre immediately new tax excise duty imposed cement new tax excise duty cigarette rising new tax duty spirit rise new tax duty local beer c new tax vat hotel accommodation service raised cost living increase also applicable full pensioner increase service pension measure encourage purchase electric car science technology centre set kalkara actually nothing done allocated arterial road actually spent increased spending tourism education health new subsidy scheme purchase solar heater increase tax rebate parent private school student,146.0,,,,,,,,
detailed reminder budget day hindrance everyone bunch whingers government,12.0,,,,,,,,
proset james marmara people forgotten rotten incompetent pn administration based economy debt debt debt pn cannot even manage party budget know best make debt turn wheel far cry labour well done labour,39.0,,,,,,,,
think mud throwing insinuation well downright lie ploy make one forget despicable past try keep labour defensive blowing face though two last humiliating defeat proved bunch inept rotten twerp,38.0,,,,,,,,
get lost labour imbecile,7.0,,,,,,,,
imbecile denied contradict james marmara franco borg poppins lippu lipp karl spiteri mallia ultra fanaticism negative party np worth nothing,32.0,,,,,,,,
look dumbo pn party get educated stop wasting time,11.0,,,,,,,,
grand dumbo arrognat educated cannot deny short reply tell nevertheless confirmed wrote want waste time try waste every ultra fanatic nationalist supporter declaring lately negative party np party poor adrian delia simon busuttil adrian busuttil david casa,49.0,,,,,,,,
almost pity almost,3.0,,,,,,,,
pipe man year pl government left,6.0,,,,,,,,
rate would say lol,5.0,,,,,,,,
hope,1.0,,,,,,,,
well stated pity labour imbecile one objective seeing incompetent labour government power must compliment detailed breakdown,22.0,,,,,,,,
apologise mistake matter fact comment erased went describe comparison make sense budget past never copycat copy year year incompetent labour government past three year guess hope would blind people fact taken sucker,39.0,,,,,,,,
lol sheer ignorance reaching new hights complimented someone actually taking micky past pnist budget lol cannot even read education got abroad waste space oxygen mamblu,32.0,,,,,,,,
best possible picture title three stoogies budget giveing much round increase time increasing one single tax proposes huge surplus year pn tax ridden budget solve,29.0,,,,,,,,
delia forgets pn year used dread end month price fuel got expensive every passing month plus told get used price voting heart content keep price expensive delia forgets real world still remember pn day,40.0,,,,,,,,
chance chance adjust tune yet keep mantra attack strike anything government even basic exercise working estimate coming year give opposition hopefully something positive may happen bring real world flower wart,31.0,,,,,,,,
one serious problem malta joker claiming leader pene deliar,12.0,,,,,,,,
another budget without tax well done labour truly became envy world still see exists one country world make surplus increase pension improves social benefit improves health education sector make tax even usa,32.0,,,,,,,,
nothing changed still peenis party different face hmm agius face might even copied one nagging negativity well done prof record budget year year,28.0,,,,,,,,
record year money incompetent labour government screwed giving nothing get head examined,15.0,,,,,,,,
desperate little man,3.0,,,,,,,,
mum right got mouth go take morning medication,8.0,,,,,,,,
man really sound toasted,5.0,,,,,,,,
bad mouthing conspiring maltese foreign forum thanks hate blogger family surely help maltese better,17.0,,,,,,,,
refection delia cheap statement lie number economy based unsustainable model population growth lie say economy based population growth economy based job creation successful job creation need worker enough local worker fill job vacancy lie number long term plan country government long term plan even labour election massive vote long term plan called road map road map long term plan delia either even understand want play wise guy wise guy delia continually harping long term plan impress electorate well known even long term plan get pn mess date like miserably failed predecessor sb long term plan party financial disaster make debt let alone make long term plan whole country besides need long term plan brilliant road map working brilliantly creating job prosperity improving life thousand,136.0,,,,,,,,
reason behind long term plan yak simple eternity miserable bankrupt party ever emerges dump gleefully dived,19.0,,,,,,,,
talk long term pnists return power verrrry loooooong term opposition bench far far longer mlp lol,25.0,,,,,,,,
budget solve malta problem adrian delia true true solve pn problem,13.0,,,,,,,,
absolutely cure people whine whine whine cheese go surely wreaking havoc health even say something positive ah well take horse water cannot make drink pnists party destined annihilation may mep election extinction ge enjoy oblivion loser,46.0,,,,,,,,
loser dumbo got nothing budget,6.0,,,,,,,,
stupidity enough word describe baseless comment come speak sense show respect good day,14.0,,,,,,,,
stupidity great getting screwed enjoying god idiot,7.0,,,,,,,,
adrian man real,3.0,,,,,,,,
nothing man real even title leader pene,8.0,,,,,,,,
could say look face present say neither party anything offer latest smoke mirror production briefly confuse electorate underneath legal fraternity feasting public fund pretending give value money enough practically dominate parliament mp ever known lawyer worth charge service knowing totally ignore tell anyway please shout exception rather rule,49.0,,,,,,,,
adrian delia simply trying justify party existence becoming precarious sliding towards defending right cabal small group within,21.0,,,,,,,,
actually solve malta problem budget keep pn opposition know pn government malta biggest problem,16.0,,,,,,,,
look photo left right delia even behind say heck let u go home,14.0,,,,,,,,
shampoo went,3.0,,,,,,,,
even fit run party efficiently right direction wonder competent run country lead right direction,14.0,,,,,,,,
ten year roadmap consistently followed promise successfully kept long term plan delia think movement half pn jumbled simple simon half,25.0,,,,,,,,
budget solve malta problem adrian delia yes wait delia first solve leadership financial etc problem nationalist party get enough backing people solve malta problem probably going long wait,30.0,,,,,,,,
brainpower displayed press conference awe inspiring,7.0,,,,,,,,
price shampoo went delia said clown head stuck deep sand cannot get make u laugh simon joker pn,21.0,,,,,,,,
true delia good enough confound true feeling script handed read follow simple simon afraid go track watching shoulder ensure follow line p oh oh sorry almost forgot script really note surplus figment administration imagination way expressing seemed indicate outwardly course believing simple simon scripted retort,51.0,,,,,,,,
